type_elec,year,month,round (en procesos a una sola vuelta = 1) o Número de pregunta en Referéndum,Código de la Comunidad Autónoma o 99 si se trata del Total Nacional del C.E.R.A.,Código I.N.E. de la provincia o 99 si se trata del Total Nacional o Autonómico del C.E.R.A.,Código I.N.E. del municipio (999 = C.E.R.A.),"Número de distrito municipal en su caso o 01 si el municipio no tiene distritos (distrito único). En el caso de datos procedentes del C.E.R.A., llevará el número del ‘Distrito Electoral’ a que correspondan o 09 si el ámbito de dicho distrito coincide con el de la provincia.","Código de la sección (tres dígitos seguidos de un espacio, letra mayúscula u otro dígito)",Código de la mesa (una letra mayúscula identificando la mesa o una ‘U’ en caso de mesa única),Censo del I.N.E.,Censo de escrutinio o censo C.E.R.A.,Censo C.E.R.E. en escrutinio (Residentes Extranjeros),Total votantes C.E.R.E. (Residentes Extranjeros),Votantes del primer avance de participación,Votantes del segundo avance de participación,Votos en blanco,Votos nulos,Votos a candidaturas,Votos afirmativos en Referéndum o ceros en otros procesos electorales,Votos negativos en Referéndum o ceros en otros procesos electorales,Datos oficiales (Si/No)
2,1982,10,1,11,15,30,7,0002,B,879,879,0,0,0,0,2,9,666,0,0,N
2,1982,10,1,11,15,30,7,0004,B,1048,1048,0,0,0,0,3,7,817,0,0,N
2,1982,10,1,11,15,30,7,0009,A,626,626,0,0,0,0,8,4,460,0,0,N
2,1982,10,1,11,15,30,7,0018,B,548,548,0,0,0,0,2,10,389,0,0,N
2,1982,10,1,11,15,30,8,0004,A,451,451,0,0,0,0,1,5,346,0,0,N
2,1982,10,1,11,15,35,1,0002,A,704,704,0,0,0,0,1,12,494,0,0,N
2,1982,10,1,11,15,35,1,0006,A,762,762,0,0,0,0,1,10,633,0,0,N
2,1982,10,1,11,15,36,2,0006,B,692,692,0,0,0,0,1,5,554,0,0,N
2,1982,10,1,11,15,36,2,0012,A,627,627,0,0,0,0,0,8,519,0,0,N
2,1982,10,1,11,15,36,2,0013,B,564,564,0,0,0,0,1,2,429,0,0,N
2,1982,10,1,11,15,36,2,0014,B,570,570,0,0,0,0,2,5,438,0,0,N
2,1982,10,1,11,15,37,1,0005,A,344,344,0,0,0,0,0,4,209,0,0,N
2,1982,10,1,11,15,42,2,0003,A,414,414,0,0,0,0,1,6,176,0,0,N
2,1982,10,1,11,15,46,1,0001,A,980,980,0,0,0,0,1,5,653,0,0,N
2,1982,10,1,11,15,46,1,0005,A,325,325,0,0,0,0,0,0,206,0,0,N
2,1982,10,1,11,15,49,2,0002,A,360,360,0,0,0,0,1,2,176,0,0,N
2,1982,10,1,11,15,50,1,0002,A,302,302,0,0,0,0,1,8,140,0,0,N
2,1982,10,1,11,15,54,3,0001,A,304,304,0,0,0,0,4,0,177,0,0,N
2,1982,10,1,11,15,54,4,0003,B,561,561,0,0,0,0,0,10,368,0,0,N
2,1982,10,1,10,10,77,1,0001,A,975,975,0,0,0,0,0,8,749,0,0,N
2,1982,10,1,10,10,104,1,0002,A,1186,1186,0,0,0,0,4,17,723,0,0,N
2,1982,10,1,10,10,105,1,0001,B,965,965,0,0,0,0,10,35,698,0,0,N
2,1982,10,1,10,10,107,1,0001,A,1102,1102,0,0,0,0,1,20,790,0,0,N
2,1982,10,1,10,10,111,1,0001,A,773,773,0,0,0,0,2,19,569,0,0,N
2,1982,10,1,10,10,121,2,0001,B,640,640,0,0,0,0,4,15,586,0,0,N
2,1982,10,1,10,10,131,1,0001,A,904,904,0,0,0,0,0,7,748,0,0,N
2,1982,10,1,10,10,148,1,0005,B,728,728,0,0,0,0,2,8,634,0,0,N
2,1982,10,1,10,10,148,1,0007,A,1106,1106,0,0,0,0,1,9,940,0,0,N
2,1982,10,1,10,10,148,4,0005,A,963,963,0,0,0,0,2,25,819,0,0,N
2,1982,10,1,10,10,154,1,0001,A,204,204,0,0,0,0,1,2,181,0,0,N
2,1982,10,1,10,10,179,1,0001,A,558,558,0,0,0,0,2,1,418,0,0,N
2,1982,10,1,10,10,189,1,0001,A,372,372,0,0,0,0,2,15,280,0,0,N
2,1982,10,1,10,10,195,1,0001,A,974,974,0,0,0,0,4,14,750,0,0,N
2,1982,10,1,10,10,198,1,0001,A,1404,1404,0,0,0,0,1,8,1107,0,0,N
2,1982,10,1,10,10,203,3,0001,A,823,823,0,0,0,0,1,155,310,0,0,N
2,1982,10,1,10,10,207,1,0001,A,651,651,0,0,0,0,1,2,527,0,0,N
2,1982,10,1,11,15,1,2,0002,A,596,596,0,0,0,0,4,4,271,0,0,N
2,1982,10,1,11,15,2,1,0001,A,487,487,0,0,0,0,3,7,333,0,0,N
2,1982,10,1,10,6,120,1,0003,A,612,612,0,0,0,0,1,3,534,0,0,N
2,1982,10,1,10,6,122,3,0001,A,556,556,0,0,0,0,1,7,466,0,0,N
2,1982,10,1,10,6,123,2,0001,A,662,662,0,0,0,0,2,2,540,0,0,N
2,1982,10,1,10,6,126,1,0003,A,474,474,0,0,0,0,1,6,386,0,0,N
2,1982,10,1,10,6,127,1,0002,A,564,564,0,0,0,0,2,28,429,0,0,N
2,1982,10,1,10,6,127,1,0002,B,638,638,0,0,0,0,0,19,480,0,0,N
2,1982,10,1,10,6,128,1,0002,B,691,691,0,0,0,0,1,7,569,0,0,N
2,1982,10,1,10,6,149,4,0001,B,588,588,0,0,0,0,0,7,509,0,0,N
2,1982,10,1,10,6,151,1,0001,A,478,478,0,0,0,0,3,15,399,0,0,N
2,1982,10,1,10,6,153,2,0001,A,949,949,0,0,0,0,2,3,856,0,0,N
2,1982,10,1,10,6,153,2,0004,A,1427,1427,0,0,0,0,81,17,1254,0,0,N
2,1982,10,1,10,6,153,4,0001,A,570,570,0,0,0,0,0,3,490,0,0,N
2,1982,10,1,10,6,153,4,0003,A,822,822,0,0,0,0,2,5,727,0,0,N
2,1982,10,1,10,6,155,1,0002,B,478,478,0,0,0,0,0,4,372,0,0,N
2,1982,10,1,10,6,156,1,0002,A,460,460,0,0,0,0,0,4,392,0,0,N
2,1982,10,1,10,6,159,1,0001,B,444,444,0,0,0,0,2,0,345,0,0,N
2,1982,10,1,10,10,16,1,0001,A,321,321,0,0,0,0,2,10,255,0,0,N
2,1982,10,1,10,10,21,3,0001,A,875,875,0,0,0,0,4,9,735,0,0,N
2,1982,10,1,10,10,30,1,0001,A,668,668,0,0,0,0,4,22,471,0,0,N
2,1982,10,1,10,10,67,4,0001,A,697,697,0,0,0,0,4,4,540,0,0,N
2,1982,10,1,10,10,75,1,0001,A,494,494,0,0,0,0,0,13,304,0,0,N
2,1982,10,1,10,10,102,1,0001,A,746,746,0,0,0,0,3,8,649,0,0,N
2,1982,10,1,10,10,105,1,0002,A,691,691,0,0,0,0,1,0,537,0,0,N
2,1982,10,1,10,10,109,3,0001,A,570,570,0,0,0,0,2,12,372,0,0,N
2,1982,10,1,10,10,110,1,0002,A,1233,1233,0,0,0,0,3,21,831,0,0,N
2,1982,10,1,10,10,114,1,0001,A,624,624,0,0,0,0,3,1,575,0,0,N
2,1982,10,1,10,10,115,1,0002,A,702,702,0,0,0,0,0,5,599,0,0,N
2,1982,10,1,10,10,131,2,0004,A,1010,1010,0,0,0,0,1,26,798,0,0,N
2,1982,10,1,10,10,131,2,0005,A,725,725,0,0,0,0,1,24,537,0,0,N
2,1982,10,1,10,10,137,1,0001,A,477,477,0,0,0,0,0,4,419,0,0,N
2,1982,10,1,10,10,143,1,0001,A,243,243,0,0,0,0,1,0,194,0,0,N
2,1982,10,1,10,10,144,1,0001,A,1008,1008,0,0,0,0,2,29,689,0,0,N
2,1982,10,1,10,10,149,1,0001,A,407,407,0,0,0,0,0,18,328,0,0,N
2,1982,10,1,10,10,152,1,0001,A,620,620,0,0,0,0,0,24,505,0,0,N
2,1982,10,1,10,10,177,1,0001,A,1188,1188,0,0,0,0,3,13,1012,0,0,N
2,1982,10,1,10,10,195,1,0002,A,836,836,0,0,0,0,3,19,670,0,0,N
2,1982,10,1,10,10,195,1,0002,B,862,862,0,0,0,0,0,3,707,0,0,N
2,1982,10,1,10,10,208,1,0001,A,190,190,0,0,0,0,0,1,140,0,0,N
2,1982,10,1,11,15,16,3,0001,B,424,424,0,0,0,0,0,1,236,0,0,N
2,1982,10,1,11,15,18,3,0001,A,520,520,0,0,0,0,0,5,260,0,0,N
2,1982,10,1,11,15,21,1,0002,A,444,444,0,0,0,0,0,17,179,0,0,N
2,1982,10,1,11,15,22,1,0001,B,531,531,0,0,0,0,1,7,378,0,0,N
2,1982,10,1,11,15,23,2,0001,B,939,939,0,0,0,0,3,6,634,0,0,N
2,1982,10,1,11,15,25,2,0003,A,235,235,0,0,0,0,1,1,128,0,0,N
2,1982,10,1,11,15,26,2,0002,A,399,399,0,0,0,0,1,1,146,0,0,N
2,1982,10,1,11,15,29,2,0001,A,882,882,0,0,0,0,0,14,344,0,0,N
2,1982,10,1,11,15,30,4,0017,A,579,579,0,0,0,0,2,7,408,0,0,N
2,1982,10,1,11,15,30,5,0001,A,1016,1016,0,0,0,0,11,5,803,0,0,N
2,1982,10,1,11,15,30,6,0018,B,510,510,0,0,0,0,2,2,383,0,0,N
2,1982,10,1,11,15,30,7,0017,C,546,546,0,0,0,0,2,6,391,0,0,N
2,1982,10,1,11,15,30,10,0003,A,728,728,0,0,0,0,2,21,385,0,0,N
2,1982,10,1,11,15,31,1,0002,A,897,897,0,0,0,0,5,20,650,0,0,N
2,1982,10,1,11,15,36,1,0006,A,659,659,0,0,0,0,2,6,518,0,0,N
2,1982,10,1,11,15,36,3,0004,A,1040,1040,0,0,0,0,4,13,765,0,0,N
2,1982,10,1,11,15,36,7,0009,B,861,861,0,0,0,0,1,13,607,0,0,N
2,1982,10,1,11,15,36,7,0013,A,1040,1040,0,0,0,0,0,26,774,0,0,N
2,1982,10,1,11,15,36,7,0017,A,847,847,0,0,0,0,2,4,601,0,0,N
2,1982,10,1,11,15,45,1,0001,A,1113,1113,0,0,0,0,0,14,589,0,0,N
2,1982,10,1,11,15,45,1,0007,A,438,438,0,0,0,0,0,0,263,0,0,N
2,1982,10,1,11,15,46,1,0004,A,449,449,0,0,0,0,1,5,266,0,0,N
2,1982,10,1,11,15,46,1,0009,A,324,324,0,0,0,0,0,0,186,0,0,N
2,1982,10,1,11,15,47,1,0003,A,476,476,0,0,0,0,0,0,223,0,0,N
2,1982,10,1,11,15,49,1,0002,A,393,393,0,0,0,0,0,2,245,0,0,N
2,1982,10,1,11,15,52,1,0001,A,1070,1070,0,0,0,0,2,11,681,0,0,N
2,1982,10,1,11,15,54,4,0005,A,1322,1322,0,0,0,0,0,34,919,0,0,N
2,1982,10,1,11,15,54,4,0007,B,779,779,0,0,0,0,3,27,473,0,0,N
2,1982,10,1,11,15,55,2,0001,A,940,940,0,0,0,0,4,3,654,0,0,N
2,1982,10,1,11,15,57,2,0002,A,1142,1142,0,0,0,0,3,18,763,0,0,N
2,1982,10,1,11,15,57,6,0001,A,694,694,0,0,0,0,5,5,459,0,0,N
2,1982,10,1,11,15,58,1,0002,A,635,635,0,0,0,0,4,9,343,0,0,N
2,1982,10,1,11,15,59,3,0003,A,585,585,0,0,0,0,1,4,372,0,0,N
2,1982,10,1,11,15,61,4,0001,B,888,888,0,0,0,0,0,4,605,0,0,N
2,1982,10,1,11,15,65,2,0001,A,1052,1052,0,0,0,0,4,11,688,0,0,N
2,1982,10,1,11,15,66,1,0001,A,895,895,0,0,0,0,6,2,512,0,0,N
2,1982,10,1,11,15,66,2,0002,A,663,663,0,0,0,0,1,17,299,0,0,N
2,1982,10,1,11,15,69,1,0001,A,630,630,0,0,0,0,1,19,484,0,0,N
2,1982,10,1,10,10,148,1,0003,A,1023,1023,0,0,0,0,5,3,886,0,0,N
2,1982,10,1,10,10,150,1,0001,A,393,393,0,0,0,0,1,2,358,0,0,N
2,1982,10,1,10,10,162,1,0001,A,937,937,0,0,0,0,0,9,697,0,0,N
2,1982,10,1,10,10,164,1,0001,A,776,776,0,0,0,0,0,6,586,0,0,N
2,1982,10,1,10,10,169,1,0001,A,715,715,0,0,0,0,1,7,687,0,0,N
2,1982,10,1,10,10,173,1,0001,A,310,310,0,0,0,0,0,12,233,0,0,N
2,1982,10,1,10,10,175,1,0001,B,644,644,0,0,0,0,0,5,530,0,0,N
2,1982,10,1,10,10,187,1,0001,A,746,746,0,0,0,0,0,37,502,0,0,N
2,1982,10,1,10,10,189,1,0002,A,798,798,0,0,0,0,1,11,637,0,0,N
2,1982,10,1,10,10,193,1,0001,A,914,914,0,0,0,0,3,32,760,0,0,N
2,1982,10,1,11,15,2,3,0002,A,822,822,0,0,0,0,4,9,501,0,0,N
2,1982,10,1,11,15,6,1,0002,A,698,698,0,0,0,0,1,10,351,0,0,N
2,1982,10,1,11,15,6,1,0006,A,768,768,0,0,0,0,0,10,335,0,0,N
2,1982,10,1,11,15,9,1,0009,A,540,540,0,0,0,0,1,2,396,0,0,N
2,1982,10,1,11,15,12,1,0005,A,615,615,0,0,0,0,0,7,225,0,0,N
2,1982,10,1,11,15,14,1,0001,A,1238,1238,0,0,0,0,6,11,659,0,0,N
2,1982,10,1,11,15,14,1,0003,A,834,834,0,0,0,0,5,6,419,0,0,N
2,1982,10,1,11,15,18,1,0002,A,505,505,0,0,0,0,0,9,325,0,0,N
2,1982,10,1,10,10,95,1,0001,A,526,526,0,0,0,0,2,3,390,0,0,N
2,1982,10,1,10,10,96,2,0001,A,1037,1037,0,0,0,0,7,7,845,0,0,N
2,1982,10,1,10,10,101,1,0001,A,167,167,0,0,0,0,0,0,136,0,0,N
2,1982,10,1,10,10,104,1,0003,A,1264,1264,0,0,0,0,1,16,869,0,0,N
2,1982,10,1,10,10,113,2,0001,A,571,571,0,0,0,0,0,2,472,0,0,N
2,1982,10,1,10,10,115,2,0002,A,616,616,0,0,0,0,1,6,528,0,0,N
2,1982,10,1,10,10,129,1,0001,A,326,326,0,0,0,0,1,6,261,0,0,N
2,1982,10,1,10,10,138,1,0001,A,761,761,0,0,0,0,3,15,520,0,0,N
2,1982,10,1,10,10,141,1,0001,A,480,480,0,0,0,0,0,5,355,0,0,N
2,1982,10,1,10,10,148,2,0002,A,615,615,0,0,0,0,5,12,501,0,0,N
2,1982,10,1,10,10,148,4,0003,B,628,628,0,0,0,0,2,4,448,0,0,N
2,1982,10,1,10,10,161,1,0001,A,109,109,0,0,0,0,0,0,71,0,0,N
2,1982,10,1,10,10,171,1,0001,A,568,568,0,0,0,0,1,2,383,0,0,N
2,1982,10,1,10,10,175,1,0001,A,631,631,0,0,0,0,1,20,472,0,0,N
2,1982,10,1,10,10,176,1,0001,A,474,474,0,0,0,0,1,4,380,0,0,N
2,1982,10,1,10,10,190,1,0001,A,680,680,0,0,0,0,1,5,507,0,0,N
2,1982,10,1,10,10,203,4,0001,A,740,740,0,0,0,0,4,11,284,0,0,N
2,1982,10,1,10,10,209,1,0001,A,463,463,0,0,0,0,2,6,332,0,0,N
2,1982,10,1,10,6,138,1,0001,B,517,517,0,0,0,0,2,7,396,0,0,N
2,1982,10,1,10,6,149,2,0001,B,618,618,0,0,0,0,1,9,515,0,0,N
2,1982,10,1,10,6,150,1,0001,A,910,910,0,0,0,0,0,8,722,0,0,N
2,1982,10,1,10,6,158,2,0003,A,559,559,0,0,0,0,5,1,457,0,0,N
2,1982,10,1,10,10,13,1,0001,A,453,453,0,0,0,0,3,0,350,0,0,N
2,1982,10,1,10,10,15,1,0001,A,947,947,0,0,0,0,6,4,748,0,0,N
2,1982,10,1,10,10,17,1,0001,A,574,574,0,0,0,0,2,11,432,0,0,N
2,1982,10,1,10,10,21,1,0001,A,848,848,0,0,0,0,0,19,738,0,0,N
2,1982,10,1,10,10,37,1,0002,A,802,802,0,0,0,0,3,20,689,0,0,N
2,1982,10,1,10,10,37,2,0007,A,1114,1114,0,0,0,0,9,9,938,0,0,N
2,1982,10,1,10,10,37,5,0001,A,1078,1078,0,0,0,0,1,5,900,0,0,N
2,1982,10,1,10,10,51,1,0001,A,723,723,0,0,0,0,0,0,421,0,0,N
2,1982,10,1,10,10,89,1,0001,B,403,403,0,0,0,0,0,17,380,0,0,N
2,1982,10,1,10,10,91,1,0001,A,579,579,0,0,0,0,1,0,405,0,0,N
2,1982,10,1,10,10,105,1,0001,A,746,746,0,0,0,0,1,16,548,0,0,N
2,1982,10,1,10,10,113,2,0002,A,786,786,0,0,0,0,4,0,618,0,0,N
2,1982,10,1,10,10,115,2,0001,A,719,719,0,0,0,0,4,20,603,0,0,N
2,1982,10,1,10,10,116,1,0002,A,313,313,0,0,0,0,0,4,117,0,0,N
2,1982,10,1,11,15,17,3,0003,A,466,466,0,0,0,0,2,7,316,0,0,N
2,1982,10,1,11,15,21,2,0001,A,675,675,0,0,0,0,3,7,294,0,0,N
2,1982,10,1,11,15,23,1,0001,A,936,936,0,0,0,0,2,15,566,0,0,N
2,1982,10,1,11,15,23,3,0001,B,485,485,0,0,0,0,0,5,247,0,0,N
2,1982,10,1,11,15,26,1,0005,A,309,309,0,0,0,0,3,2,117,0,0,N
2,1982,10,1,11,15,28,1,0001,A,765,765,0,0,0,0,0,2,529,0,0,N
2,1982,10,1,11,15,30,2,0006,A,582,582,0,0,0,0,0,13,465,0,0,N
2,1982,10,1,11,15,30,2,0015,A,626,626,0,0,0,0,0,11,500,0,0,N
2,1982,10,1,11,15,30,2,0020,A,534,534,0,0,0,0,5,10,400,0,0,N
2,1982,10,1,11,15,30,2,0021,A,483,483,0,0,0,0,0,10,373,0,0,N
2,1982,10,1,11,15,30,3,0002,A,924,924,0,0,0,0,14,0,742,0,0,N
2,1982,10,1,11,15,30,3,0012,B,567,567,0,0,0,0,3,8,448,0,0,N
2,1982,10,1,11,15,30,3,0014,A,534,534,0,0,0,0,0,2,431,0,0,N
2,1982,10,1,11,15,30,4,0011,B,689,689,0,0,0,0,3,3,545,0,0,N
2,1982,10,1,11,15,30,4,0020,A,1055,1055,0,0,0,0,0,21,797,0,0,N
2,1982,10,1,11,15,30,4,0022,A,717,717,0,0,0,0,1,12,547,0,0,N
2,1982,10,1,11,15,30,5,0008,A,761,761,0,0,0,0,6,3,561,0,0,N
2,1982,10,1,11,15,30,5,0008,B,728,728,0,0,0,0,5,2,551,0,0,N
2,1982,10,1,11,15,55,2,0004,A,795,795,0,0,0,0,0,12,536,0,0,N
2,1982,10,1,11,15,57,2,0001,A,1012,1012,0,0,0,0,0,13,690,0,0,N
2,1982,10,1,11,15,59,1,0002,A,1045,1045,0,0,0,0,0,16,537,0,0,N
2,1982,10,1,11,15,61,1,0005,A,557,557,0,0,0,0,3,1,303,0,0,N
2,1982,10,1,11,15,61,3,0004,A,287,287,0,0,0,0,0,2,119,0,0,N
2,1982,10,1,11,15,62,1,0001,A,872,872,0,0,0,0,1,4,516,0,0,N
2,1982,10,1,11,15,65,3,0002,A,640,640,0,0,0,0,0,15,424,0,0,N
2,1982,10,1,11,15,65,4,0001,A,959,959,0,0,0,0,5,8,698,0,0,N
2,1982,10,1,11,15,71,5,0001,A,976,976,0,0,0,0,9,14,520,0,0,N
2,1982,10,1,11,15,73,1,0003,A,1338,1338,0,0,0,0,8,3,955,0,0,N
2,1982,10,1,11,15,73,3,0003,A,605,605,0,0,0,0,0,15,442,0,0,N
2,1982,10,1,11,15,75,1,0002,A,1345,1345,0,0,0,0,6,19,999,0,0,N
2,1982,10,1,11,15,77,3,0001,A,1281,1281,0,0,0,0,1,4,657,0,0,N
2,1982,10,1,11,15,78,1,0002,A,1177,1177,0,0,0,0,4,13,845,0,0,N
2,1982,10,1,11,15,78,3,0003,A,624,624,0,0,0,0,0,13,474,0,0,N
2,1982,10,1,11,15,78,3,0005,A,729,729,0,0,0,0,3,18,542,0,0,N
2,1982,10,1,11,15,78,5,0002,A,635,635,0,0,0,0,7,5,464,0,0,N
2,1982,10,1,11,15,78,5,0012,A,806,806,0,0,0,0,6,8,616,0,0,N
2,1982,10,1,11,15,2,1,0002,A,105,105,0,0,0,0,0,0,101,0,0,N
2,1982,10,1,11,15,2,2,0001,A,350,350,0,0,0,0,0,2,240,0,0,N
2,1982,10,1,11,15,10,1,0001,A,928,928,0,0,0,0,3,16,412,0,0,N
2,1982,10,1,11,15,13,3,0001,A,1124,1124,0,0,0,0,4,14,571,0,0,N
2,1982,10,1,11,15,15,2,0001,A,472,472,0,0,0,0,1,2,273,0,0,N
2,1982,10,1,11,15,16,1,0002,B,613,613,0,0,0,0,1,1,395,0,0,N
2,1982,10,1,11,15,17,1,0001,B,721,721,0,0,0,0,2,14,449,0,0,N
2,1982,10,1,11,15,19,1,0015,A,723,723,0,0,0,0,0,2,345,0,0,N
2,1982,10,1,11,15,30,1,0004,A,518,518,0,0,0,0,1,8,439,0,0,N
2,1982,10,1,11,15,30,2,0004,A,1026,1026,0,0,0,0,1,8,793,0,0,N
2,1982,10,1,11,15,30,2,0005,B,546,546,0,0,0,0,3,1,433,0,0,N
2,1982,10,1,11,15,30,2,0019,A,715,715,0,0,0,0,3,15,526,0,0,N
2,1982,10,1,11,15,30,2,0020,B,563,563,0,0,0,0,3,2,444,0,0,N
2,1982,10,1,11,15,30,3,0004,B,717,717,0,0,0,0,3,1,600,0,0,N
2,1982,10,1,11,15,30,4,0004,B,583,583,0,0,0,0,4,22,428,0,0,N
2,1982,10,1,11,15,30,4,0008,A,539,539,0,0,0,0,3,5,432,0,0,N
2,1982,10,1,11,15,30,4,0021,A,625,625,0,0,0,0,0,4,462,0,0,N
2,1982,10,1,11,15,30,6,0012,B,693,693,0,0,0,0,1,19,497,0,0,N
2,1982,10,1,10,10,37,2,0005,A,996,996,0,0,0,0,10,14,876,0,0,N
2,1982,10,1,10,10,37,4,0007,A,1652,1652,0,0,0,0,5,11,1443,0,0,N
2,1982,10,1,10,10,44,1,0001,A,886,886,0,0,0,0,0,12,699,0,0,N
2,1982,10,1,10,10,54,1,0001,A,624,624,0,0,0,0,6,16,468,0,0,N
2,1982,10,1,10,10,60,1,0001,A,1240,1240,0,0,0,0,5,13,860,0,0,N
2,1982,10,1,10,10,62,1,0001,A,494,494,0,0,0,0,0,1,392,0,0,N
2,1982,10,1,10,10,67,2,0002,B,573,573,0,0,0,0,5,4,479,0,0,N
2,1982,10,1,10,10,67,2,0003,A,792,792,0,0,0,0,1,9,660,0,0,N
2,1982,10,1,10,10,87,2,0001,A,1088,1088,0,0,0,0,2,32,807,0,0,N
2,1982,10,1,10,10,97,1,0001,A,131,131,0,0,0,0,0,0,108,0,0,N
2,1982,10,1,10,10,98,1,0001,A,448,448,0,0,0,0,0,0,338,0,0,N
2,1982,10,1,10,10,106,1,0001,A,215,215,0,0,0,0,0,3,163,0,0,N
2,1982,10,1,10,10,123,1,0001,A,814,814,0,0,0,0,0,3,659,0,0,N
2,1982,10,1,10,10,124,1,0001,A,883,883,0,0,0,0,0,12,703,0,0,N
2,1982,10,1,10,10,127,1,0001,A,878,878,0,0,0,0,1,9,627,0,0,N
2,1982,10,1,10,10,128,1,0004,A,925,925,0,0,0,0,2,25,682,0,0,N
2,1982,10,1,10,10,130,1,0001,A,1537,1537,0,0,0,0,5,35,1220,0,0,N
2,1982,10,1,10,10,131,2,0002,A,968,968,0,0,0,0,2,25,772,0,0,N
2,1982,10,1,10,10,218,1,0001,A,620,620,0,0,0,0,0,6,466,0,0,N
2,1982,10,1,11,15,2,2,0002,A,486,486,0,0,0,0,0,2,293,0,0,N
2,1982,10,1,11,15,7,3,0001,A,854,854,0,0,0,0,1,7,344,0,0,N
2,1982,10,1,11,15,8,2,0001,A,1057,1057,0,0,0,0,3,17,721,0,0,N
2,1982,10,1,11,15,12,1,0001,A,883,883,0,0,0,0,0,2,353,0,0,N
2,1982,10,1,11,15,12,1,0003,A,876,876,0,0,0,0,1,4,372,0,0,N
2,1982,10,1,11,15,17,1,0001,A,760,760,0,0,0,0,2,16,510,0,0,N
2,1982,10,1,11,15,19,1,0020,A,516,516,0,0,0,0,0,12,245,0,0,N
2,1982,10,1,11,15,22,1,0002,B,738,738,0,0,0,0,3,6,536,0,0,N
2,1982,10,1,11,15,22,1,0004,A,347,347,0,0,0,0,1,2,181,0,0,N
2,1982,10,1,11,15,22,1,0005,A,554,554,0,0,0,0,2,3,372,0,0,N
2,1982,10,1,11,15,22,1,0008,A,449,449,0,0,0,0,1,4,244,0,0,N
2,1982,10,1,11,15,24,1,0005,B,617,617,0,0,0,0,3,0,252,0,0,N
2,1982,10,1,11,15,30,1,0001,C,656,656,0,0,0,0,5,11,520,0,0,N
2,1982,10,1,11,15,30,2,0012,A,956,956,0,0,0,0,1,20,734,0,0,N
2,1982,10,1,11,15,30,2,0018,B,729,729,0,0,0,0,9,13,529,0,0,N
2,1982,10,1,11,15,30,3,0005,A,997,997,0,0,0,0,1,18,798,0,0,N
2,1982,10,1,11,15,30,3,0010,A,1019,1019,0,0,0,0,7,0,813,0,0,N
2,1982,10,1,11,15,36,7,0020,B,707,707,0,0,0,0,0,8,466,0,0,N
2,1982,10,1,11,15,37,1,0004,A,598,598,0,0,0,0,0,1,391,0,0,N
2,1982,10,1,11,15,40,3,0001,A,642,642,0,0,0,0,2,0,318,0,0,N
2,1982,10,1,11,15,41,1,0001,B,1155,1155,0,0,0,0,4,4,700,0,0,N
2,1982,10,1,11,15,41,1,0002,A,754,754,0,0,0,0,0,8,522,0,0,N
2,1982,10,1,11,15,41,1,0004,A,392,392,0,0,0,0,2,3,238,0,0,N
2,1982,10,1,11,15,50,2,0003,A,120,120,0,0,0,0,0,0,92,0,0,N
2,1982,10,1,11,15,51,1,0003,A,275,275,0,0,0,0,1,11,195,0,0,N
2,1982,10,1,11,15,54,4,0002,B,1089,1089,0,0,0,0,1,20,673,0,0,N
2,1982,10,1,11,15,55,3,0001,A,550,550,0,0,0,0,1,5,358,0,0,N
2,1982,10,1,11,15,56,2,0002,A,520,520,0,0,0,0,0,6,207,0,0,N
2,1982,10,1,11,15,58,2,0002,B,863,863,0,0,0,0,3,10,571,0,0,N
2,1982,10,1,11,15,59,1,0001,A,2073,2073,0,0,0,0,6,25,1391,0,0,N
2,1982,10,1,11,15,61,4,0005,B,522,522,0,0,0,0,0,2,342,0,0,N
2,1982,10,1,11,15,62,1,0004,A,266,266,0,0,0,0,1,0,168,0,0,N
2,1982,10,1,11,15,65,2,0002,A,888,888,0,0,0,0,0,11,514,0,0,N
2,1982,10,1,11,15,68,2,0001,A,702,702,0,0,0,0,3,9,393,0,0,N
2,1982,10,1,11,15,69,2,0001,A,457,457,0,0,0,0,1,7,103,0,0,N
2,1982,10,1,11,15,70,1,0006,A,316,316,0,0,0,0,1,3,166,0,0,N
2,1982,10,1,11,15,78,6,0001,A,702,702,0,0,0,0,0,18,268,0,0,N
2,1982,10,1,11,15,82,2,0001,A,1030,1030,0,0,0,0,4,7,539,0,0,N
2,1982,10,1,11,15,85,2,0003,A,500,500,0,0,0,0,3,2,176,0,0,N
2,1982,10,1,11,15,87,1,0005,A,552,552,0,0,0,0,1,5,330,0,0,N
2,1982,10,1,11,15,87,2,0003,A,361,361,0,0,0,0,0,7,262,0,0,N
2,1982,10,1,11,15,88,1,0004,A,1084,1084,0,0,0,0,2,13,427,0,0,N
2,1982,10,1,11,15,89,2,0003,A,461,461,0,0,0,0,0,1,253,0,0,N
2,1982,10,1,11,15,91,1,0003,A,468,468,0,0,0,0,0,4,179,0,0,N
2,1982,10,1,11,15,92,3,0002,A,602,602,0,0,0,0,0,2,321,0,0,N
2,1982,10,1,11,15,93,1,0002,A,678,678,0,0,0,0,3,19,261,0,0,N
2,1982,10,1,11,27,5,1,0001,A,1212,1212,0,0,0,0,0,8,931,0,0,N
2,1982,10,1,11,27,9,1,0002,B,741,741,0,0,0,0,1,2,417,0,0,N
2,1982,10,1,11,27,9,1,0006,B,373,373,0,0,0,0,0,2,203,0,0,N
